caseid,weight,MDregvote,likelyvoter,Question25_treat,Question29_30_order,Question1,Question2,Question3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,Question14,Question14_other,Question15,Question16,Question17,Question18,Question19,Question20,Question21,Question22_1,Question22_2,Question22_3,Question22_4,Question22_5,Question22_6,Question22_7,Question22_8,Question22_9,Question22_99,Question23,Question24,Question25a,Question25b,Question26_1,Question26_2,Question26_3,Question26_4,Question26_5,Question26_6,Question26_7,Question26_8,Question26_9,Question26_10,Question26_19,Question26_99,Question27,Question28,Question29,Question30,urbanicity2,birthyr,gender,race,hispanic,educ,marstat,employ,ownhome,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,inputzip,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
1897815962.0,0.537518954008049,Yes,Almost certain,Question25b,Question30 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Somewhat favorable,Very unfavorable,Somewhat favorable,Very unfavorable,Very favorable,Very favorable,Very favorable,Somewhat favorable,Somewhat unfavorable,Somewhat favorable,Climate,__NA__,Somewhat enthusiastic,Abortion should be legal and generally available,Excellent,About the same as a year ago,Never,1.0,1.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,40.0,not asked,Three of these statements,selected,not selected,not selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,They should be paid the minimum wage or more ($15/hr),Both equally,Strongly favor,Somewhat oppose,not asked,1962.0,Male,White,No,4-year,Married,Full-time,Own,"$120,000 - $149,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maryland,21239.0,Yes,Liberal,Most of the time,Protestant,A few times a year,No,Not too important,A few times a month,2024-10-24T16:40:33.641,2024-10-24T16:51:15.065
1897886902.0,1.69426590206798,Yes,Almost certain,Question25b,Question30 first,Donald Trump (Republican),Undecided,No,Very unfavorable,Somewhat unfavorable,No opinion,Somewhat unfavorable,Very unfavorable,No opinion,No opinion,Somewhat unfavorable,No opinion,Very unfavorable,Immigration,__NA__,Not sure,Abortion should be legal with accessibility restrictions,Not sure/prefer not to say,Worse off than a year ago,Occasionally,don't know,don't know,not selected,selected,selected,selected,not selected,not selected,selected,not selected,not selected,not selected,Not sure/prefer not to answer,don't know,not asked,Two of these statements,selected,not selected,not selected,selected,selected,not selected,not selected,not selected,selected,selected,not selected,not selected,Not sure,Israelis,Not sure,Not sure,not asked,1982.0,Female,Other,No,Post-grad,Divorced,Full-time,Own,"$80,000 - $99,999",Yes,Independent,Independent,Did not vote for President,Did not vote for President,Maryland,21629.0,Yes,Moderate,Only now and then,Nothing in particular,Never,No,Not too important,Don't know,2024-10-24T16:50:14.967,2024-10-24T16:58:51.896
1896122772.0,1.45465333628301,Yes,Almost certain,Question25a,Question29 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Very favorable,Very unfavorable,Very favorable,Very unfavorable,Somewhat favorable,Never heard,Very favorable,Very favorable,Somewhat favorable,Very favorable,Foreign policy,__NA__,Somewhat enthusiastic,Abortion should be legal with accessibility restrictions,Good,About the same as a year ago,Never,1.0,1.0,not selected,selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,No,85.0,Three of these statements,not asked,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,They should not be paid at all,Both equally,Strongly favor,Strongly favor,not asked,1985.0,Male,White,No,4-year,Married,Full-time,Own,"$80,000 - $99,999",Yes,Independent,Lean Democrat,Hillary Clinton,Joe Biden,Maryland,20874.0,Yes,Very liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2024-10-24T16:50:29.756,2024-10-24T17:01:50.033
1896552254.0,1.37917525304321,Yes,Almost certain,Question25a,Question30 first,Donald Trump (Republican),Larry Hogan (Republican),No,Very unfavorable,Somewhat unfavorable,Very unfavorable,Somewhat unfavorable,Very unfavorable,Never heard,Very unfavorable,No opinion,Somewhat unfavorable,Very unfavorable,Immigration,__NA__,Very enthusiastic,"Abortion should be legal within rare cases, i.e., rape, incest, life of the mother",Good,Worse off than a year ago,Never,20.0,10.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,90.0,Three of these statements,not asked,selected,not selected,not selected,selected,selected,selected,not selected,selected,selected,selected,not selected,not selected,They should not be paid at all,Israelis,Strongly oppose,Strongly oppose,not asked,1971.0,Male,White,No,Post-grad,Married,Full-time,Own,"$150,000 - $199,999",Yes,Independent,Lean Republican,Gary Johnson,Donald Trump,Maryland,20878.0,Yes,Moderate,Most of the time,Protestant,Once or twice a month,Yes,Very important,A few times a month,2024-10-24T17:02:57.957,2024-10-24T17:16:50.660
1897433076.0,0.447209964257511,Yes,Almost certain,Question25b,Question29 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Somewhat favorable,Very unfavorable,Somewhat favorable,Somewhat favorable,Somewhat favorable,Somewhat favorable,Very favorable,Somewhat favorable,No opinion,Very favorable,The economy/inflation,__NA__,Not at all enthusiastic,Abortion should be legal and generally available,Fair,About the same as a year ago,Never,10.0,1.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,70.0,not asked,Two of these statements,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,Their pay is about right,Palestinians,Strongly favor,Somewhat oppose,not asked,1991.0,Male,Black,No,4-year,Domestic / civil partnership,Full-time,Other,"$80,000 - $99,999",No,Independent,Independent,Gary Johnson,Joe Biden,Maryland,20774.0,Yes,Moderate,Some of the time,Protestant,Never,No,Not at all important,Never,2024-10-24T16:30:32.372,2024-10-24T17:20:10.396
1896552162.0,0.784923172664636,Yes,Almost certain,Question25b,Question29 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Somewhat favorable,Very unfavorable,Somewhat unfavorable,Somewhat unfavorable,Somewhat favorable,No opinion,Somewhat unfavorable,Somewhat unfavorable,No opinion,Very favorable,Healthcare,__NA__,Somewhat enthusiastic,Abortion should be legal and generally available,Fair,About the same as a year ago,Frequently,10.0,10.0,selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,No,60.0,not asked,Three of these statements,selected,selected,not selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,Not sure,Israelis,Neither favor nor oppose,Somewhat favor,not asked,1966.0,Female,White,No,4-year,Divorced,Full-time,Own,"$50,000 - $59,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maryland,21209.0,Yes,Liberal,Some of the time,Jewish,Seldom,No,Somewhat important,Don't know,2024-10-24T16:25:14.100,2024-10-24T17:21:38.324
1897905854.0,0.418007868437202,Yes,Very likely,Question25a,Question29 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Undecided,Very favorable,Very unfavorable,Very favorable,Somewhat favorable,Very favorable,Somewhat favorable,Somewhat favorable,Somewhat favorable,No opinion,No opinion,Immigration,__NA__,Somewhat enthusiastic,Abortion should be legal with accessibility restrictions,Not sure/prefer not to say,About the same as a year ago,Rarely,50.0,50.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,50.0,None of these statements,not asked,selected,selected,selected,selected,selected,selected,selected,not selected,selected,selected,not selected,not selected,Not sure,Not sure/No Opinion,Not sure,Not sure,not asked,1957.0,Male,Black,No,4-year,Widowed,Permanently disabled,Rent,Prefer not to say,No,Independent,Independent,Hillary Clinton,Joe Biden,Maryland,21216.0,Yes,Moderate,Don't know,Protestant,A few times a year,No,Very important,Once a day,2024-10-24T17:10:40.848,2024-10-24T17:22:38.456
1897866992.0,0.307798859497368,Yes,Almost certain,Question25b,Question30 first,Kamala Harris (Democrat),Larry Hogan (Republican),Yes,Very favorable,Very unfavorable,No opinion,Very favorable,Somewhat favorable,Never heard,Somewhat favorable,Somewhat unfavorable,Somewhat unfavorable,Very unfavorable,US Supreme court appointments,__NA__,Not at all enthusiastic,Abortion should be legal and generally available,Poor,Worse off than a year ago,Frequently,0.0,0.0,not selected,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,No,0.0,not asked,Three of these statements,selected,selected,not selected,selected,selected,not selected,not selected,not selected,not selected,selected,not selected,not selected,Not sure,Israelis,Somewhat favor,Somewhat favor,not asked,1973.0,Female,White,No,2-year,Married,Homemaker,Other,"$70,000 - $79,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maryland,21740.0,Yes,Liberal,Most of the time,Nothing in particular,Seldom,No,Not at all important,Never,2024-10-24T17:20:50.117,2024-10-24T17:29:17.409
1897866984.0,0.784923172664636,Yes,Almost certain,Question25b,Question29 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Somewhat favorable,Very unfavorable,Somewhat favorable,Very unfavorable,Somewhat favorable,No opinion,Somewhat favorable,Somewhat favorable,No opinion,Very favorable,Healthcare,__NA__,Not too enthusiastic,Abortion should be legal and generally available,Good,About the same as a year ago,Never,1.0,1.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,91.0,not asked,Two of these statements,selected,not selected,not selected,selected,selected,selected,not selected,selected,selected,selected,not selected,not selected,"They should be paid more, but less than the minimum wage ($15/hr)",Israelis,Neither favor nor oppose,Neither favor nor oppose,not asked,1970.0,Female,White,No,4-year,Married,Homemaker,Own,"$150,000 - $199,999",No,Democrat,Not very strong Democrat,Hillary Clinton,Joe Biden,Maryland,20882.0,Yes,Liberal,Some of the time,Jewish,Never,No,Not too important,Never,2024-10-24T17:22:33.406,2024-10-24T17:36:21.044
1897927434.0,0.42105195286349,Yes,Almost certain,Question25a,Question30 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Very favorable,Very unfavorable,Very favorable,Somewhat unfavorable,Very favorable,Never heard,Somewhat favorable,Somewhat favorable,Somewhat unfavorable,Somewhat favorable,The economy/inflation,__NA__,Very enthusiastic,Abortion should be legal and generally available,Poor,Worse off than a year ago,Frequently,0.0,0.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,80.0,Three of these statements,not asked,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,Not sure,Both equally,Somewhat favor,Somewhat favor,not asked,1963.0,Female,White,No,Some college,Domestic / civil partnership,Part-time,Rent,"$30,000 - $39,999",No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,Maryland,20707.0,Yes,Moderate,Most of the time,Buddhist,Never,No,Not at all important,Once a day,2024-10-24T17:30:28.291,2024-10-24T17:37:37.693
1897911526.0,0.933845893089676,Yes,Very likely,Question25b,Question30 first,Donald Trump (Republican),Larry Hogan (Republican),Yes,Very unfavorable,Very favorable,Never heard,Somewhat favorable,Somewhat favorable,Never heard,Somewhat favorable,Very favorable,Never heard,Very unfavorable,The economy/inflation,__NA__,Very enthusiastic,Abortion should be legal and generally available,Good,Better off than a year ago,Never,20.0,21.0,selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,No,80.0,not asked,Four of these statements,not selected,not selected,not selected,selected,selected,not selected,not selected,selected,selected,selected,not selected,not selected,"They should be paid more, but less than the minimum wage ($15/hr)",Palestinians,Strongly favor,Strongly oppose,not asked,1984.0,Female,White,No,Post-grad,Married,Full-time,Own,"$200,000 - $249,999",Yes,Republican,Strong Republican,Donald Trump,Donald Trump,Maryland,21804.0,Yes,Conservative,Some of the time,Nothing in particular,Never,No,Not too important,Seldom,2024-10-24T17:31:04.731,2024-10-24T17:39:45.057
1897911516.0,1.45465333628301,Yes,Almost certain,Question25a,Question29 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Somewhat favorable,Very unfavorable,Somewhat favorable,Very unfavorable,Somewhat favorable,Somewhat favorable,Very favorable,Very unfavorable,Somewhat unfavorable,Very favorable,Healthcare,__NA__,Somewhat enthusiastic,Abortion should be legal and generally available,Excellent,About the same as a year ago,Never,20.0,20.0,selected,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,No,100.0,Three of these statements,not asked,selected,selected,not selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,"They should be paid more, but less than the minimum wage ($15/hr)",Palestinians,Strongly favor,Strongly oppose,not asked,1988.0,Male,White,No,4-year,Married,Full-time,Own,"$120,000 - $149,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maryland,21211.0,Yes,Very liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2024-10-24T17:29:02.241,2024-10-24T17:43:14.173
1897866988.0,1.21852012977704,Yes,Almost certain,Question25a,Question30 first,Donald Trump (Republican),Larry Hogan (Republican),Yes,Very unfavorable,Somewhat favorable,Very unfavorable,Somewhat favorable,Somewhat unfavorable,Somewhat unfavorable,Very unfavorable,Very favorable,No opinion,Somewhat unfavorable,Immigration,__NA__,Very enthusiastic,"Abortion should be legal within rare cases, i.e., rape, incest, life of the mother",Poor,Worse off than a year ago,Frequently,70.0,55.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,Yes,100.0,Three of these statements,not asked,selected,not selected,not selected,selected,selected,selected,not selected,selected,selected,selected,not selected,not selected,They should not be paid at all,Israelis,Somewhat oppose,Neither favor nor oppose,not asked,1971.0,Female,Two or more races,No,Post-grad,Domestic / civil partnership,Full-time,Rent,"$50,000 - $59,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Maryland,21713.0,Yes,Moderate,Most of the time,Protestant,A few times a year,No,Somewhat important,Several times a day,2024-10-24T17:33:55.637,2024-10-24T17:46:47.476
